name,type,cy,by,ud
Surveys in Geometry and Number Theory Reports on contemporary Russian mathematics,B,0,0,40
Surveys in Modern Mathematics,B,0,0,84
Surveys in set theory,B,0,0,36
Survivability and Traffic Grooming in WDM Optical Networks,B,0,0,112
Survival Analysis for Epidemiologic and Medical Research,B,0,0,75
Surviving Stalking,B,0,0,96
Survivors Songs From Maldon to the Somme,B,0,0,48
Susceptibility to Infectious Diseases The Importance of Host Genetics,B,0,0,75
Suspension Acoustics An Introduction to the Physics of Suspensions,B,0,0,72
Sustainable Business Development Inventing the Future through Strategy Innovation and Leadership,B,0,0,72
Sustainable Communities on a Sustainable Planet The Human???Environment Regional Observatory Project,B,0,0,48
Sustainable Democracy,B,0,0,52
Sustainable Development The Challenge of Transition,B,0,0,65
Sustainable Dryland Farming Combining farmer innovation and medic pasture in a Mediterranean climate,B,0,0,51
Sustainable Fossil Fuels The Unusual Suspect in the Quest for Clean and Enduring Energy,B,0,0,65
Sustaining Abundance Environmental Performance in Industrial Democracies,B,0,0,56
Switch-Reference and Discourse Representation,B,0,0,40
Symbol and ritual in the new Spain The transition to democracy after Franco,B,0,0,52
Symbolic Representation in Kant s Practical Philosophy,B,0,0,22
Symbolic and Structural Archaeology,B,0,0,68
Symbolic structures An exploration of the culture of the Dowayos,B,0,0,52
Symbolic worlds Art science language ritual,B,0,0,64
Symmetric Designs An Algebraic Approach,B,0,0,60
Symmetric Generation of Groups With Applications to Many of the Sporadic Finite Simple Groups,B,0,0,60
Symmetries and Integrability of Difference Equations,B,0,0,175
Symmetries in Physics Philosophical Reflections,B,0,0,168
Symmetry Methods for Differential Equations A Beginner s Guide,B,0,0,60
Symmetry Studies An Introduction to the Analysis of Structured Data in Applications,B,0,0,52
Symmetry and Condensed Matter Physics A Computational Approach,B,0,0,88
Symplectic Fibrations and Multiplicity Diagrams,B,0,0,33
Symplectic Geometry,B,0,0,75
Synchronization A universal concept in nonlinear sciences,B,0,0,80
Syndromes of Corruption Wealth Power and Democracy,B,0,0,52
Synergies in Minority Protection European and International Law Perspectives,B,0,0,68
Syntactic Anchors On Semantic Structuring,B,0,0,36
Syntactic Change A Minimalist Approach to Grammaticalization,B,0,0,32
Syntactic Theory in the High Middle Ages Modistic models of sentence structure,B,0,0,48
Syntax and Parsing,B,0,0,32
Syntax of Early English The,B,0,12,36
Synthetic CDOs Modelling Valuation and Risk Management,B,0,0,76
Synthetic Differential Geometry,B,0,0,40
Synthetic Geometry of Manifolds,B,0,0,60
System Criminality in International Law,B,0,0,68
System and Writing in the Philosophy of Jacques Derrida,B,0,0,44
Systematic Reviews in Health Care A Practical Guide,B,0,0,85
Systemic Financial Crises Containment and Resolution,B,0,0,65
Systemic text generation as problem solving,B,0,0,64
Systems Biology Properties of Reconstructed Networks,B,0,0,125
Systems in Crisis New imperatives of high politics at century s end,B,0,0,60
Systems of Conservation Laws 1 Hyperbolicity Entropies Shock Waves,B,0,0,40
Systems of Frequency Curves,B,0,0,84
Systems of Logic,B,0,0,72
T R Malthus The Unpublished Papers in the Collection of Kanto Gakuen University,B,0,16,32
T S Eliot The Contemporary Reviews,B,0,0,104
T S Eliot The Poems,B,0,0,64
T S Eliot and the Art of Collaboration,B,0,0,27
Taking Care of Men Sexual Politics in the Public Mind,B,0,0,36
Taking Power On the Origins of Third World Revolutions,B,0,0,30
Taking Stock of Nature Participatory Biodiversity Assessment for Policy Planning and Practice,B,14,0,56
Taking care Understanding and encouraging self-protective behavior,B,0,0,95
Talcott Parsons An Intellectual Biography,B,0,0,54
Tales of Hi and Bye Greeting and parting rituals around the world,B,0,0,152
Tales of the Yanomami Daily Life in the Venezuelan forest,B,0,0,68
Talking About Life Conversations on Astrobiology,B,0,0,164
Talking Mathematics in School Studies of Teaching and Learning,B,0,0,56
Talking voices Repetition dialogue and imagery in conversational discourse,B,0,13,52
Tame Topology and O-minimal Structures,B,0,0,102
Taming the Leviathan The Reception of the Political and Religious Ideas of Thomas Hobbes in England 1640???1700,B,0,0,48
Taming the Sovereigns Institutional Change in International Politics,B,0,0,56
Task-Based Language Education From Theory To Practice,B,0,0,65
Task-Based Language Teaching,B,0,0,64
Tax Policy Women and the Law UK and Comparative Perspectives,B,11,0,0
Tax policy in the real world,B,0,0,128
Tax progressivity and income inequality,B,0,0,80
Taxation Wage Bargaining and Unemployment,B,0,0,40
Taxation and Governmental Finance in Sixteenth-Century Ming China,B,0,0,76
Taxation and State-Building in Developing Countries Capacity and Consent,B,0,0,48
Taxation without Representation in Contemporary Rural China,B,0,0,44
Taxes Spending and the U S Government s March Toward Bankruptcy,B,0,0,51
Taxing Corporate Income in the 21st Century,B,0,0,116
Teacher Language Awareness,B,0,0,75
Teachers as Course Developers,B,0,0,60
Teaching Languages to Young Learners,B,0,0,56
Teaching Large Multilevel Classes,B,0,0,48
Teaching Management A Field Guide for Professors Corporate Trainers and Consultants,B,0,0,112
Teaching Medical Professionalism,B,0,0,130
Teaching and Learning Astronomy Effective strategies for educators worldwide,B,0,0,172
Technique and Application in Dental Anthropology,B,0,0,76
Technology Television and Competition The Politics of Digital TV,B,0,0,48
Technology and Psychological Well-being,B,0,0,60
Technology and the pursuit of economic growth,B,0,0,56
Technology in Action,B,0,0,44
Technology transfer Making the most of your intellectual property,B,0,0,64
Telecommunications pricing Theory and practice,B,0,0,80
Teledermatology A User s Guide,B,0,0,80
Television News and the Supreme Court All the News That s Fit to Air?,B,0,0,48
Television Power and the Public in Russia,B,0,0,36
Television and its Viewers Cultivation Theory and Research,B,0,0,42
Telling God s Story Bible Church and Narrative Theology,B,0,0,12
Telling lives in science Essays on scientific biography,B,0,0,52
Temperature regulation in laboratory rodents,B,0,12,36
Templets and the explanation of complex patterns,B,0,0,48
Tempo,J,21,0,11
Ten Medieval Studies with Four Appendices,B,0,0,75
Terence and the Language of Roman Comedy,B,0,0,56
Term Limits and the Dismantling of State Legislative Professionalism,B,0,0,80
Term limits and legislative representation,B,0,0,40
Terrestrial orchids From seed to mycotrophic plant,B,0,0,72
Territoriality and Conflict in an Era of Globalization,B,0,0,65
Terrorism Economic Development and Political Openness,B,0,0,44
Terrorism and Torture An Interdisciplinary Perspective,B,0,0,72
Tertiary basins of Spain The stratigraphic record of crustal kinematics,B,0,0,220
Tertullian First Theologian of the West,B,0,0,72
Tertullian and the Church,B,0,0,80
Testing IT An Off-the-Shelf Software Testing Process,B,0,0,210
Testing Quantum Mechanics on New Ground,B,0,0,52
Testing for Language Teachers,B,0,0,88
Testlet Response Theory and Its Applications,B,0,0,88
Testosterone Action Deficiency Substitution,B,0,0,104
Text generation Using discourse strategies and focus constraints to generate natural language text,B,0,14,42
Text processing and document manipulation Proceedings of the International Conference University of Nottingham 14???16 April 1986,B,0,0,72
Textbook of Cultural Psychiatry,B,0,0,184
Textbook of Disaster Psychiatry,B,0,0,68
Textbook of Neural Repair and Rehabilitation,B,0,0,135
Textbook of Pediatric HIV Care,B,0,0,290
Textbook of Stroke Medicine,B,0,0,110
Texts and the Self in the Twelfth Century,B,0,0,36
Th??orie Analytique de la Chaleur,B,0,0,13
That Noble Science of Politics A study in nineteenth-century intellectual history,B,0,0,60
The &amp; apos Orphic&amp; apos Gold Tablets and Greek Religion Further Along the Path,B,16,0,0
The 1549 Rebellions and the Making of Early Modern England,B,0,0,55
The 2000 Presidential Election and the Foundations of Party Politics,B,0,0,55
The 2005 Hague Convention on Choice of Court Agreements Commentary and Documents,B,0,0,60
The AEF Way of War The American Army and Combat in World War I,B,0,0,26
The ANZIAM Journal,J,12,0,8
The ANZUS Crisis Nuclear Visiting and Deterrence,B,0,0,80
The Abolition of the Brazilian Slave Trade Britain Brazil and the Slave Trade Question 1807???1869,B,0,0,18
The Abolition of the Death Penalty in International Law,B,0,0,80
The Academic Health Center Leadership and Performance,B,0,0,60
The Acquisition of Aspect and Modality The case of past reference in Turkish,B,0,0,52
The Acquisition of Complex Sentences,B,0,0,44
The Acquisition of Two Languages from Birth A Case Study,B,0,0,56
The Acts of the Apostles Being the Greek Text as Revised by Drs Westcott and Hort,B,0,0,25
The Aesthetics and Politics of the Crowd in American Literature,B,0,0,40
The African Charter on Human and Peoples Rights The System in Practice 1986???2006,B,0,0,51
The African Human Rights System Activist Forces and International Institutions,B,0,0,50
The African Poor A history,B,0,0,90
The Agamemnon of Aeschylus With Verse Translation Introduction and Notes,B,5,0,0
The Age of Elizabeth in the Age of Johnson,B,0,0,26
The Age of Liberty Sweden 1719???1772,B,0,0,36
The Agrarian Question and the Peasant Movement in Colombia Struggles of the National Peasant Association 1967???1981,B,0,0,36
The Agri-Environment,B,0,0,56
The Agricultural Systems of the World An Evolutionary Approach,B,0,0,72
The Algebraic Characterization of Geometric 4-Manifolds,B,0,0,75
The Amateur Poacher,B,0,0,70
The Amazon from an International Law Perspective,B,13,0,13
The American Ballot Box in the Mid-Nineteenth Century,B,0,0,36
The American Constitution and the Debate over Originalism,B,0,0,52
The American Direct Primary Party Institutionalization and Transformation in the North,B,0,0,55
The American Epic Transforming a Genre 1770???1860,B,0,0,48
The American Era Power and Strategy for the 21st Century,B,0,0,48
The American Influence on International Commercial Arbitration Doctrinal Developments and Discovery Methods,B,0,0,110
The American Language of Rights,B,0,0,40
The American Puritan Elegy A Literary and Cultural Study,B,0,0,48
The American Race A Linguistic Classification and Ethnographic Description of the Native Tribes of North and South America,B,0,0,48
The American T S Eliot A Study of the Early Writings,B,0,0,40
The American Workplace Skills Compensation and Employee Involvement,B,0,0,33
The American historical romance,B,0,0,52
The Anaesthesia Science Viva Book Clinical science as applied to anaesthesia intensive therapy and chronic pain A guide to the oral questions,B,0,0,27
The Analysis of Emission Lines,B,0,0,64
The Analytical Theory of Heat,B,0,0,60
The Anatomy and Physiology of the Mammalian Larynx,B,0,0,48
The Anatomy of Meaning Speech Gesture and Composite Utterances,B,0,0,44
The Ancient Constitution and the Feudal Law A Study of English Historical Thought in the Seventeenth Century,B,0,0,60
The Ancient Critic at Work Terms and Concepts of Literary Criticism in Greek Scholia,B,0,0,96
The Ancient Languages of Asia Minor,B,0,0,95
The Ancient Languages of Asia and the Americas,B,0,0,64
The Ancient Languages of Europe,B,0,0,64
The Ancient Languages of Syria-Palestine and Arabia,B,0,0,60
The Ancient Messenians Constructions of Ethnicity and Memory,B,0,0,52
The Antarctic Treaty regime Law Environment and Resources,B,0,0,116
The Anthology and the Rise of the Novel From Richardson to George Eliot,B,0,0,28
The Anthropological Character of Theology Conditioning Theological Understanding,B,0,0,52
The Anthropology of Names and Naming,B,0,0,56
The Anti-Jacobin Novel British Conservatism and the French Revolution,B,0,0,48
The Anxiety Disorders,B,0,0,36
The Apocalypse and Semitic Syntax,B,0,0,48
The Apocalypse of St John I-III The Greek Text with Introduction Commentary and Additional Notes,B,0,0,18
The Apology Ritual A Philosophical Theory of Punishment,B,0,0,33
The Apostle Paul in the Jewish Imagination A Study in Modern Jewish???Christian Relations,B,0,0,45
The Arawak Language of Guiana,B,0,0,125
The Archaeology of Elam Formation and Transformation of an Ancient Iranian State,B,0,0,64
The Archaeology of Etruscan Society,B,0,0,40
The Archaeology of Islands,B,0,0,40
The Archaeology of Micronesia,B,0,0,60
The Arctic Climate System,B,0,0,80
The Arctic Skua A study of the ecology and evolution of a seabird,B,0,0,34
The Argonautica of Apollonius Literary studies,B,0,0,44
The Aristoxenian Theory of Musical Rhythm,B,0,0,64
The Armada of Flanders Spanish Maritime Policy and European War 1568???1668,B,0,0,90
The Art and Science of Lightning Protection,B,0,0,64
The Art of Educating with V Diagrams,B,0,0,84
The Art of Euripides Dramatic Technique and Social Context,B,0,0,60
The Art of Music,B,0,0,80
The Art of Pliny s Letters A Poetics of Allusion in the Private Correspondence,B,0,0,44
The Art of Recognition in Wolfram s Parzival,B,0,0,13
The Ascent of Man,B,0,0,84
The Ascetic Self Subjectivity Memory and Tradition,B,0,0,60
The Asian Financial Crisis Causes Contagion and Consequences,B,0,0,104
The Asian Monsoon Causes History and Effects,B,0,0,44
The Assumed Authorial Unity of Luke and Acts A Reassessment of the Evidence,B,0,0,32
The Atlantic Alliance Under Stress US-European Relations After Iraq,B,0,0,60
The Atlas of Finite Groups - Ten Years on,B,0,0,108
The Authority of Reason,B,0,0,56
The Autonomy Theme in the Church Dogmatics Karl Barth and his Critics,B,0,0,24
The Autonomy of Mathematical Knowledge Hilbert s Program Revisited,B,0,0,36
The B-Book Assigning Programs to Meanings,B,0,0,115
The BMT Data Book,B,0,0,120
The Backbone of History Health and Nutrition in the Western Hemisphere,B,0,0,140
The Bad Citizen in Classical Athens,B,0,0,32
The Baltic States and Weimar Ostpolitik,B,0,0,48
The Baltic and the Outbreak of the Second World War,B,0,0,55
The Banking Panics of the Great Depression,B,0,0,40
The Banning of Anti-Personnel Landmines The legal contribution of the International Committee of the Red Cross,B,0,0,265
The Beatles Sgt Pepper s Lonely Hearts Club Band,B,0,0,12
The Bedouin of Cyrenaica Studies in personal and corporate power,B,0,0,90
The Beginning of Christian Philosophy,B,0,0,65
The Beginnings of Medieval Romance Fact and Fiction 1150???1220,B,0,0,44
The Beginnings of Mesoamerican Civilization Inter-Regional Interaction and the Olmec,B,0,0,65
The Behavioral Neurology of Dementia,B,0,0,104
The Behavioral and Cognitive Neurology of Stroke,B,0,0,136
The Bells of Victory The Pitt???Newcastle Ministry and the Conduct of the Seven Years War 1757???1762,B,0,0,39
The Bettesworth Book Talks with a Surrey Peasant,B,0,0,180
The Bible,B,0,0,40
The Bible Protestantism and the Rise of Natural Science,B,0,0,50
The Bible Theology and Faith A study of Abraham and Jesus,B,0,0,40
The Bible and Empire Postcolonial Explorations,B,0,0,36
The Bible and the Third World Precolonial Colonial and Postcolonial Encounters,B,0,0,48
The Big End of Town Big Business and Corporate Leadership in Twentieth-Century Australia,B,0,0,45
The Bigger Bang,B,0,0,84
The Bilingual Child Early Development and Language Contact,B,0,0,52
The Bilingual Family A handbook for parents,B,0,0,56
The Bioarchaeology of Children Perspectives from Biological and Forensic Anthropology,B,0,0,55
The Biology of Blood-Sucking in Insects,B,0,0,60
The Biology of Marine Plants,B,0,0,60
The Biology of Schwann Cells Development Differentiation and Immunomodulation,B,0,0,70
The Biology of Traditions Models and Evidence,B,0,0,72
The Biomarker Guide,B,0,0,68
The Birds of Cambridgeshire,B,0,0,40
The Birth of European Romanticism Truth and propaganda in Sta??l s ???De l Allemagne??? 1810???1813,B,0,0,60
The Birth of the Euro,B,0,0,40
The Birth of the Propaganda State Soviet Methods of Mass Mobilization 1917???1929,B,0,0,51
The Blair Effect 2001???5,B,0,0,25
The Blind Devotion of the People Popular religion and the English Reformation,B,0,0,95
The Bodies of God and the World of Ancient Israel,B,0,0,48
The Body Divine The symbol of the body in the works of Teilhard de Chardin and R??m??nuja,B,0,0,16
The Body in Swift and Defoe,B,0,0,55
The Bolsheviks and the Red Army 1918???1922,B,0,0,11
The Bondsman s Burden An Economic Analysis of the Common Law of Southern Slavery,B,0,0,20
The Book of Proverbs in Social and Theological Context,B,0,0,44
The Book of Revelation in Greek Edited from Ancient Authorities,B,0,0,30
The Bowdler Shakespeare In Six Volumes In which Nothing Is Added to the Original Text but those Words and Expressions Are Omitted which Cannot with Propriety Be Read Aloud in a Family,B,0,0,136
The Brain and Behavior An Introduction to Behavioral Neuroanatomy,B,0,0,157
The Brain-Shaped Mind What the Brain Can Tell Us about the Mind,B,0,0,45
The Brenner Debate Agrarian Class Structure and Economic Development in Pre-Industrial Europe,B,0,0,70
The Bridegroom Messiah and the People of God Marriage in the Fourth Gospel,B,0,0,27
The British Government and the City of London in the Twentieth Century,B,0,0,80
The British Journal for the History of Science,J,33,0,5
The British Moralists on Human Nature and the Birth of Secular Ethics,B,0,0,96
The British discovery of Buddhism,B,0,0,60
The Bront??s and Religion,B,0,0,15
The Buddhist saints of the forest and the cult of amulets,B,0,0,130
The Business Case for Corporate Governance,B,0,0,65
The Business School and the Bottom Line,B,0,0,44
The Business of Empire The East India Company and Imperial Britain 1756???1833,B,0,0,52
The Business of Healthcare Innovation,B,0,0,40
The Business of Projects Managing Innovation in Complex Products and Systems,B,0,0,80
The Byzantine Theocracy The Weil Lectures Cincinatti,B,0,0,50
The Calculus of Retirement Income Financial Models for Pension Annuities and Life Insurance,B,0,0,64
The Cambridge Aerospace Dictionary,B,0,0,195
The Cambridge Atlas of Herschel Objects,B,5,0,5
The Cambridge Companion to Allegory,B,23,0,0
The Cambridge Companion to Bede,B,20,0,0
The Cambridge Companion to British Romanticism,B,14,0,0
The Cambridge Companion to Gay and Lesbian Writing,B,17,0,0
The Cambridge Companion to Rabelais,B,13,0,0
The Cambridge Dictionary of Human Biology and Evolution,B,0,0,195
The Cambridge Guide to English Usage,B,0,0,156
The Cambridge Guide to Teaching English to Speakers of Other Languages,B,0,0,70
The Cambridge Handbook of Forensic Psychology,B,0,0,520
The Cambridge Handbook of Phonology,B,0,0,84
The Cambridge Handbook of Physics Formulas 2003 Edition,B,0,0,48
The Cambridge Introduction to George Eliot,B,0,0,45
The Cambridge Introduction to Michel Foucault,B,0,0,65
The Cambridge Introduction to Shakespeare s Comedies,B,0,0,24
The Cambridge Introduction to Walter Benjamin,B,0,0,45
The Cambridge Law Journal,J,33,0,0
The Cambridge Medical School A Biographical History,B,0,0,60
The Cambridge Shakespeare,B,0,0,404
The Cambridge Textbook of Bioethics,B,0,0,304
The Canarian Or Book of the Conquest and Conversion of the Canarians in the year 1402 by Messire Jean de Bethencourt Kt,B,0,0,25
The Capability Approach Concepts Measures and Applications,B,0,0,80
The Carbon Cycle,B,0,0,135
The Caribbean Slave A Biological History,B,0,0,90
The Carolingians and the written word,B,0,0,45
The Case for the Enlightenment Scotland and Naples 1680???1760,B,0,0,48
The Catechism of Positive Religion Or Summary Exposition of the Universal Religion in Thirteen Systematic Conversations Between a Woman and a Priest of Humanity,B,0,0,54
The Catholic Side of Henry James,B,0,0,65
The Cauchy Problem,B,0,0,60
The Causal Power of Social Structures Emergence Structure and Agency,B,11,0,0
The Cave of Font??chevade Recent Excavations and Their Paleoanthropological Implications,B,0,0,32
The Cellular Defence Reactions of Insects,B,0,0,44
The Celys and their World An English merchant family of the fifteenth century,B,0,0,95
The Cement of Society A Study of Social Order,B,0,0,11
The Central American Security System North???South or East???West?,B,0,0,42
The Central and Eastern European Countries and the European Union,B,0,0,30
The Cerebellum and Adaptive Control,B,0,0,88
The Cerebellum and its Disorders,B,0,0,172
The Ceremonies Observed in the Senate-House of the University of Cambridge With the Forms of Proceeding to All Degrees the Manner of Electing Officers Tables of Fees and Other Articles Relating to the University,B,0,0,33
The Challenge of Child Labour in International Law,B,0,0,55
The Changing Adolescent Experience Societal Trends and the Transition to Adulthood,B,0,0,50
The Changing Face of Central Banking Evolutionary Trends Since World War II,B,0,0,60
The Character of Harms Operational Challenges in Control,B,0,0,80
The Character of Kinship,B,0,0,90
The Characteristic Symphony in the Age of Haydn and Beethoven,B,0,0,65
The Chemical Physics of Ice,B,0,0,65
The Chemistry and Biology of Benz[a]anthracenes,B,0,0,80
The Chief Governors The rise and fall of reform government in Tudor Ireland 1536???1588,B,0,0,75
The Chinese Neolithic Trajectories to Early States,B,0,0,60
The Chinese Worker after Socialism,B,0,0,55
The Christian Polity of John Calvin,B,0,0,95
The Chronologers Quest Episodes in the Search for the Age of the Earth,B,0,0,51
The Church and Politics in Fourteenth-Century England The Career of Adam Orleton 1275???1345,B,0,0,33
The Church and the Churches Toward an ecumenical ecclesiology,B,0,0,55
The Church and the Two Nations in Medieval Ireland,B,0,0,75
The Church in Italy in the Fifteenth Century The Birkbeck Lectures 1971,B,0,0,70
The Church in an Age of Danger Parsons and Parishioners 1660-1740,B,0,0,42
The Church of England c 1689??? c 1833 From Toleration to Tractarianism,B,0,0,18
The Circuitry of the Human Spinal Cord Its Role in Motor Control and Movement Disorders,B,0,0,70
The City in Time and Space,B,0,0,44
The Civil Partnership Act 2004 A Practical Guide,B,0,0,76
The Claims of Common Sense Moore Wittgenstein Keynes and the social sciences,B,0,0,50
The Classical Fields Structural Features of the Real and Rational Numbers,B,0,0,40
The Classical Foundations of the American Constitution Prevailing Wisdom,B,0,0,32
The Classical Heritage and Its Beneficiaries,B,0,0,60
The Classical Papers of A E Housman,B,0,0,168
The Classical Plot and the Invention of Western Narrative,B,0,0,45
The Classical Review,J,167,1,0
The Clausal Theory of Types,B,0,0,32
The Clinical Anaesthesia Viva Book,B,0,0,40
The Clinical Neuropsychiatry of Multiple Sclerosis,B,0,0,75
The Clinical Neuropsychiatry of Stroke,B,0,0,129
The Closed Treatment of Common Fractures,B,0,0,110
The Coen Brothers Fargo,B,0,0,28
The Cognitive Basis of Science,B,0,0,84
The Cognitive Behaviour Therapist,J,3,0,4
The Cognitive Semiotics of Film,B,0,0,50
The Cognitive Structure of Scientific Revolutions,B,0,0,50
The Collected Mathematical Papers,B,0,0,309
The Collision of Comet Shoemaker-Levy 9 and Jupiter IAU Colloquium 156,B,0,0,95
The Colonial American Origins of Modern Democratic Thought,B,0,0,40
The Colonial Moment in Africa Essays on the movement of minds and materials 1900???1940,B,0,0,27
The Color of the Sky A Study of Stephen Crane,B,0,0,44
The Comedy of Errors The Cambridge Dover Wilson Shakespeare,B,0,0,45
The Coming of Evolution The Story of a Great Revolution in Science,B,0,0,75
The Comment Clause in English Syntactic Origins and Pragmatic Development,B,0,0,52
The Commentaries of the Great Alfonso Dalboquerque Second Viceroy of India Translated from the Portuguese Edition of 1774,B,0,0,40
The Common Peace Participation and the Criminal Law in Seventeenth-Century England,B,0,14,0
The Complicity of Imagination The American Renaissance Contests of Authority and Seventeenth-Century English Culture,B,0,0,55
The Computer User as Toolsmith The Use Reuse and Organization of Computer-Based Tools,B,0,0,45
The Concept of Constituency Political Representation Democratic Legitimacy and Institutional Design,B,0,0,48
The Concept of Moral Obligation,B,0,0,56
The Concept of Non-International Armed Conflict in International Humanitarian Law,B,0,0,20
The Concept of Probability in Statistical Physics,B,0,0,50
The Concept of the Gene in Development and Evolution Historical and Epistemological Perspectives,B,0,0,85
The Confinement of the Insane International Perspectives 1800???1965,B,0,0,80
The Confluence of Public and Private International Law Justice Pluralism and Subsidiarity in the International Constitutional Ordering of Private Law,B,0,0,24
The Congressman s Civil War,B,0,0,20
The Consequences of Chromosome Imbalance Principles Mechanisms and Models,B,0,0,120
The Conservation of Medicinal Plants,B,0,0,150
The Constitution as Treaty The International Legal Constructionalist Approach to the U S Constitution,B,0,0,45
The Constitution for Europe A Legal Analysis,B,0,0,72
The Constitution of Law Legality in a Time of Emergency,B,0,0,35
The Constitution of Man Considered in Relation to External Objects,B,0,0,40
The Constitutional Systems of the Australian States and Territories,B,0,0,95
The Constitutionalist Revolution An Essay on the History of England 1450???1642,B,0,0,52
The Construction of Authority in Ancient Rome and Byzantium The Rhetoric of Empire,B,0,0,36
The Contents of Experience Essays on perception,B,0,0,65
The Continuity of Feudal Power The Caracciolo di Brienza in Spanish Naples,B,0,0,70
The Contrastive Hierarchy in Phonology,B,0,0,44
The Coordinate-Free Approach to Linear Models,B,0,0,44
The Core Model,B,0,0,148
The Corporate Reconstruction of American Capitalism 1890???1916 The Market the Law and Politics,B,0,0,20
The Correspondence Theory of Truth An Essay on the Metaphysics of Predication,B,0,0,55
The Correspondence of Alfred Marshall Economist,B,0,0,60
The Correspondence of Alfred Marshall Economist A Royal Economic Society Publication,B,0,0,27
The Correspondence of Lord Acton and Richard Simpson,B,0,0,18
The Correspondence of Richard Bentley,B,0,0,12
The Cosmopolitan Imagination The Renewal of Critical Social Theory,B,0,0,70
The Cost of Counterterrorism Power Politics and Liberty,B,0,0,32
The Cost of Empire The Finances of the Kingdom of Naples in the Time of Spanish Rule,B,0,0,75
The Court and Court Society in Ancient Monarchies,B,0,0,20
The Covering Property Axiom CPA A Combinatorial Core of the Iterated Perfect Set Model,B,0,0,48
The Craft of Bureaucratic Neutrality Interests and Influence in Governmental Regulation of Occupational Safety,B,0,0,40
The Crato Fossil Beds of Brazil Window into an Ancient World,B,0,0,125
The Creation of Lancastrian Kingship Literature Language and Politics in Late Medieval England,B,0,0,80
The Creativity of God World Eucharist Reason,B,0,0,52
The Credit-Anstalt Crisis of 1931,B,0,0,52
The Crime Drop in America,B,0,0,48
The Criminal Career The Danish Longitudinal Study,B,0,0,105
The Criminal Recidivism Process,B,0,0,66
The Crisis of Imprisonment Protest Politics and the Making of the American Penal State 1776???1941,B,0,0,70
The Crisis of Liberal Italy Monetary and Financial Policy 1914???1922,B,0,0,52
The Crisis of Literature in the 1790s Print Culture and the Public Sphere,B,0,0,33
The Crisis of Vision in Modern Economic Thought,B,0,0,32
The Critical Mass in Collective Action A Micro-Social Theory,B,0,0,44
The Critique of Theological Reason,B,0,0,40
The Critique of the State,B,0,0,45
The Cube A Window to Convex and Discrete Geometry,B,0,0,65
The Cults of the Greek States,B,0,0,104
The Cultural Lives of Cause Lawyers,B,0,0,60
The Cultural Politics of Human Rights Comparing the US and UK,B,0,0,36
The Cultural Relations of Classification An analysis of Nuaulu animal categories from central Seram,B,0,0,81
The Culture and Commerce of the American Short Story,B,0,0,44
The Culture of Giving Informal Support and Gift-Exchange in Early Modern England,B,0,0,56
The Culture of Slander in Early Modern England,B,0,10,10
The Culture of the English People Iron Age to the Industrial Revolution,B,0,0,68
The Culture of the Mathematics Classroom,B,0,0,64
The Cultured Chimpanzee Reflections on Cultural Primatology,B,0,0,52
The Cunning of Reason,B,0,0,60
The Dark Comedy,B,0,0,40
The Dark Universe Matter Energy and Gravity,B,0,0,85
The Darkness of God Negativity in Christian Mysticism,B,0,0,56
The Dastg??h Concept in Persian Music,B,0,0,50
The Dear Purchase A Theme in German Modernism,B,0,0,52
The Death of Herod An essay in the sociology of religion,B,0,0,50
The Death of Nietzsche s Zarathustra,B,0,0,13
The Decline Revival and Fall of the British Empire The Ford Lectures and other essays,B,0,0,24
The Decline and Fall of Medieval Sicily Politics religion and economy in the reign of Frederick III 1296???1337,B,0,0,48
The Decline of Christendom in Western Europe 1750???2000,B,0,0,15
The Decline of Life Old Age in Eighteenth-Century England,B,0,0,55
The Decline of Sterling Managing the Retreat of an International Currency 1945???1992,B,0,0,64
The Decline of the Death Penalty and the Discovery of Innocence,B,0,0,70
The Deepening Darkness Patriarchy Resistance and Democracy s Future,B,0,0,60
The Democratic Dilemma Religion Reform and the Social Order in the Connecticut River Valley of Vermont 1791???1850,B,0,0,64
The Demography of Inequality in Brazil,B,0,0,72
The Demography of Victorian England and Wales,B,0,0,75
The Dependent Elderly,B,0,0,75
The Descent of Man and Selection in Relation to Sex,B,0,0,75
The Description Logic Handbook Theory implementation and applications,B,0,0,84
The Descriptive Set Theory of Polish Group Actions,B,0,0,52
The Design Inference Eliminating Chance Through Small Probabilities,B,0,0,40
The Destiny of Man Viewed in the Light of his Origin,B,0,0,76
The Detection of Deception in Forensic Contexts,B,0,0,60
The Detonation Phenomenon,B,0,0,60
The Deutsche Bank and the Nazi Economic War Against the Jews The Expropriation of Jewish-owned Property,B,0,0,70
The Development of Animal Form Ontogeny Morphology and Evolution,B,0,0,84
The Development of Design,B,0,0,44
The Development of Durkheim s Social Realism,B,0,0,11
The Developmental Course of Marital Dysfunction,B,0,0,100
The Developmental Psychology of Music,B,0,0,44
The Devil and Demonism in Early Modern England,B,0,0,60
The Devil and the Sacred in English Drama 1350???1642,B,0,0,14
The Devil s Dominion Magic and Religion in Early New England,B,0,0,12
The Diary of David Brainerd,B,0,0,48
The Diatoms Applications for the Environmental and Earth Sciences,B,0,0,135
The Difficulty of Tolerance Essays in Political Philosophy,B,0,0,60
The Digestive System in Mammals Food Form and Function,B,0,0,104
The Dignity of Legislation,B,0,0,36
The Dignity of Resistance Women Residents??? Activism in Chicago Public Housing,B,0,0,108
The Direct Method in Soliton Theory,B,0,0,36
